itemlink_URL,itemlink,Precio,itemparking,itemdetail,itemdetail2
https://www.idealista.com/inmueble/105867479/,"
Piso en calle Sinfónica de Galicia, 8, Juan Flórez-San Pablo, a Coruña
",440.000€,Garaje incluido,3 hab.,136 m²
https://www.idealista.com/inmueble/104813680/,"
Piso en plaza da Gaiteira, 7, Los Castros - Castrillón, a Coruña
",340.000€,Garaje incluido,3 hab.,100 m²
https://www.idealista.com/inmueble/104504671/,"
Chalet pareado en avenida Pasaxe, 55, Eirís, a Coruña
",795.500€,Garaje incluido,6 hab.,545 m²
https://www.idealista.com/inmueble/93762628/,"
Casa o chalet independiente en calle Berlín, Elviña - a Zapateira, a Coruña
",800.000€,Garaje incluido,4 hab.,117 m²
https://www.idealista.com/inmueble/103961548/,"
Piso en calle Juana de Vega, Ensanche, a Coruña
",498.000€,,2 hab.,130 m²
https://www.idealista.com/inmueble/94338345/,"
Piso en calle Barcelona, Agra del Orzán - Ventorrillo, a Coruña
",265.000€,Garaje incluido,4 hab.,127 m²
https://www.idealista.com/inmueble/95043285/,"
Piso en calle Barcelona, Agra del Orzán - Ventorrillo, a Coruña
",265.000€,Garaje incluido,4 hab.,107 m²
https://www.idealista.com/inmueble/35340072/,"
Piso en calle Tabernas, Ciudad Vieja - Centro, a Coruña
",700.000€,Garaje incluido,2 hab.,90 m²
https://www.idealista.com/inmueble/105731337/,"
Piso en calle la Paz, Os Mallos, a Coruña
",129.000€,,2 hab.,70 m²
https://www.idealista.com/inmueble/105683853/,"
Piso en calle Miramar Castrillón, Los Castros - Castrillón, a Coruña
",138.000€,,4 hab.,92 m²
https://www.idealista.com/inmueble/103789968/,"
Piso en calle Wenceslao Fernández Flórez, Falperra-Santa Lucía, a Coruña
",435.000€,Garaje incluido,5 hab.,145 m²
https://www.idealista.com/inmueble/104867227/,"
Piso en plaza de Lugo, Ensanche, a Coruña
",790.000€,,5 hab.,285 m²
https://www.idealista.com/inmueble/99999395/,"
Dúplex en plaza de Zalaeta, Monte Alto - Zalaeta - Atocha, a Coruña
",1.050.000€,Garaje incluido,4 hab.,234 m²
https://www.idealista.com/inmueble/105840131/,"
Piso en calle San Agustín, 14, Ciudad Vieja - Centro, a Coruña
",498.000€,,4 hab.,152 m²
https://www.idealista.com/inmueble/102931477/,"
Piso en avenida de arteixo, Vioño, a Coruña
",220.000€,Garaje incluido,2 hab.,96 m²
https://www.idealista.com/inmueble/103726681/,"
Piso en ronda De Outeiro, Agra del Orzán - Ventorrillo, a Coruña
",250.000€,Garaje incluido,4 hab.,134 m²
https://www.idealista.com/inmueble/105999480/,"
Piso en calle la Paz, Os Mallos, a Coruña
",139.000€,,2 hab.,70 m²
https://www.idealista.com/inmueble/101645990/,"
Estudio en General Salcedo Molinuevo, 1, Los Castros - Castrillón, a Coruña
",120.000€,,130 m²,Bajo exterior sin ascensor
https://www.idealista.com/inmueble/106313110/,"
Piso en travesía Modesta Goicouría, Juan Flórez-San Pablo, a Coruña
",495.000€,Garaje incluido,3 hab.,158 m²
https://www.idealista.com/inmueble/106325558/,"
Piso en Monte Alto - Zalaeta - Atocha, a Coruña
",239.000€,,2 hab.,62 m²
https://www.idealista.com/inmueble/106193979/,"
Piso en calle Ciudad de Lugo, Juan Flórez-San Pablo, a Coruña
",230.000€,,2 hab.,68 m²
https://www.idealista.com/inmueble/105873638/,"
Ático en Ciudad Vieja - Centro, a Coruña
",175.000€,,1 hab.,28 m²
https://www.idealista.com/inmueble/104500896/,"
Piso en calle Simón Bolívar, Riazor - Los Rosales, a Coruña
",280.000€,Garaje incluido,2 hab.,73 m²
https://www.idealista.com/inmueble/105109212/,"
Piso en avenida Ejército, 44, Los Castros - Castrillón, a Coruña
",349.000€,,3 hab.,144 m²
https://www.idealista.com/inmueble/96170201/,"
Piso en avenida de Arteijo, Juan Flórez-San Pablo, a Coruña
",450.000€,,6 hab.,187 m²
https://www.idealista.com/inmueble/104779450/,"
Piso en avenida Linares Rivas, 44, Ensanche, a Coruña
",359.000€,,4 hab.,128 m²
https://www.idealista.com/inmueble/106285711/,"
Piso en calle José González Chas, Cuatro Caminos - Plaza de la Cubela, a Coruña
",185.000€,,1 hab.,63 m²
https://www.idealista.com/inmueble/106012155/,"
Piso en Juan Flórez-San Pablo, a Coruña
",450.000€,,4 hab.,185 m²
https://www.idealista.com/inmueble/106363773/,"
Piso en Igualdad, 4, Vioño, a Coruña
",420.000€,Garaje incluido,3 hab.,110 m²
https://www.idealista.com/inmueble/105487849/,"
Piso en calle Sinforiano López, Falperra-Santa Lucía, a Coruña
",270.000€,,4 hab.,135 m²
https://www.idealista.com/inmueble/106103433/,"
Piso en Ensanche, a Coruña
",550.000€,Garaje incluido,5 hab.,162 m²
https://www.idealista.com/inmueble/103860028/,"
Piso en avenida Calvo Sotelo, Juan Flórez-San Pablo, a Coruña
",585.000€,,3 hab.,172 m²
https://www.idealista.com/inmueble/105863968/,"
Piso en ronda de Outeiro, Agra del Orzán - Ventorrillo, a Coruña
",240.000€,,5 hab.,211 m²
https://www.idealista.com/inmueble/106144848/,"
Chalet pareado en Xubias de Abaixo, 10, Eirís, a Coruña
",190.000€,,3 hab.,100 m²
https://www.idealista.com/inmueble/106361222/,"
Piso en calle Antonio Pereira, Sagrada Familia, a Coruña
",130.000€,,2 hab.,51 m²
https://www.idealista.com/inmueble/106308540/,"
Piso en calle José González Chas, Cuatro Caminos - Plaza de la Cubela, a Coruña
",230.000€,,2 hab.,72 m²
https://www.idealista.com/inmueble/103880802/,"
Piso en Agra del Orzán - Ventorrillo, a Coruña
",125.000€,,3 hab.,81 m²
https://www.idealista.com/inmueble/96726594/,"
Casa o chalet independiente en Eirís, a Coruña
",269.000€,,8 hab.,272 m²
https://www.idealista.com/inmueble/105606599/,"
Piso en Ensanche, Ensanche, a Coruña
",570.000€,,3 hab.,129 m²
https://www.idealista.com/inmueble/106279829/,"
Dúplex en calle José González Chas, Cuatro Caminos - Plaza de la Cubela, a Coruña
",325.000€,,3 hab.,133 m²
https://www.idealista.com/inmueble/103810811/,"
Piso en Lugar Loureiro, Agra del Orzán - Ventorrillo, a Coruña
",135.000€,,4 hab.,105 m²
https://www.idealista.com/inmueble/103574261/,"
Casa o chalet independiente en Someso - Matogrande, a Coruña
",295.000€,Garaje incluido,3 hab.,202 m²
https://www.idealista.com/inmueble/106102714/,"
Piso en Falperra-Santa Lucía, a Coruña
",280.000€,,3 hab.,79 m²
https://www.idealista.com/inmueble/105993884/,"
Casa o chalet independiente en Peñarredonda, Elviña - a Zapateira, a Coruña
",685.000€,Garaje incluido,4 hab.,483 m²
https://www.idealista.com/inmueble/95430404/,"
Piso en calle Barcelona, Agra del Orzán - Ventorrillo, a Coruña
",265.000€,Garaje incluido,4 hab.,127 m²
https://www.idealista.com/inmueble/106122116/,"
Piso en calle Entrepeñas, Agra del Orzán - Ventorrillo, a Coruña
",142.000€,,1 hab.,70 m²
https://www.idealista.com/inmueble/106239707/,"
Piso en calle Monte Alto, 1, Monte Alto - Zalaeta - Atocha, a Coruña
",239.000€,,2 hab.,62 m²
https://www.idealista.com/inmueble/104022221/,"
Piso en Agra del Orzán, Agra del Orzán - Ventorrillo, a Coruña
",272.500€,,2 hab.,102 m²
https://www.idealista.com/inmueble/105762590/,"
Piso en calle Adelaida Muro, 1, Monte Alto - Zalaeta - Atocha, a Coruña
",285.000€,Garaje opc. 40.000 €,1 hab.,56 m²
https://www.idealista.com/inmueble/106237696/,"
Piso en calle Panaderas, 10, Monte Alto - Zalaeta - Atocha, a Coruña
",389.000€,Garaje opc. 1 €,3 hab.,150 m²
https://www.idealista.com/inmueble/104038941/,"
Piso en ronda de Outeiro, Agra del Orzán - Ventorrillo, a Coruña
",230.000€,Garaje incluido,4 hab.,120 m²
https://www.idealista.com/inmueble/106243607/,"
Piso en calle Alfonso Rodríguez Castelao, 8, Riazor - Los Rosales, a Coruña
",295.000€,Garaje incluido,3 hab.,100 m²
https://www.idealista.com/inmueble/103935443/,"
Piso en Ciudad Vieja - Centro, a Coruña
",603.000€,,2 hab.,86 m²
https://www.idealista.com/inmueble/105597861/,"
Piso en Los Castros - Castrillón, a Coruña
",138.000€,,4 hab.,79 m²
https://www.idealista.com/inmueble/104797997/,"
Piso en calle Barcelona, Agra del Orzán - Ventorrillo, a Coruña
",101.200€,,3 hab.,74 m²
https://www.idealista.com/inmueble/100832496/,"
Piso en Agra del Orzán - Ventorrillo, a Coruña
",101.200€,,3 hab.,65 m²
https://www.idealista.com/inmueble/102387097/,"
Piso en Riazor - Los Rosales, a Coruña
",155.000€,Garaje incluido,3 hab.,120 m²
https://www.idealista.com/inmueble/93580442/,"
Chalet pareado en Lugar Palavea, Elviña - a Zapateira, a Coruña
",180.000€,,1 hab.,161 m²
https://www.idealista.com/inmueble/96518288/,"
Piso en calle Riego de Agua, Ciudad Vieja - Centro, a Coruña
",603.000€,,2 hab.,96 m²
https://www.idealista.com/inmueble/106136292/,"
Ático en calle la Torre, Monte Alto - Zalaeta - Atocha, a Coruña
",159.000€,,2 hab.,72 m²
https://www.idealista.com/inmueble/104641711/,"
Piso en pozo Ranchos, Falperra-Santa Lucía, a Coruña
",239.900€,,2 hab.,60 m²
https://www.idealista.com/inmueble/105654260/,"
Casa o chalet independiente en calle Lorenzo Meyer, Mesoiro, a Coruña
",230.000€,Garaje incluido,5 hab.,290 m²
https://www.idealista.com/inmueble/100785498/,"
Chalet adosado en calle Veramar, Monte Alto - Zalaeta - Atocha, a Coruña
",244.900€,,2 hab.,92 m²
https://www.idealista.com/inmueble/105859561/,"
Piso en calle Monasterio de Caaveiro, 20, Agra del Orzán - Ventorrillo, a Coruña
",205.000€,,2 hab.,87 m²
https://www.idealista.com/inmueble/102294484/,"
Piso en calle Juan Flórez, Ensanche, a Coruña
",680.000€,Garaje incluido,4 hab.,175 m²
https://www.idealista.com/inmueble/106092666/,"
Piso en avenida Conchiñas, Agra del Orzán - Ventorrillo, a Coruña
",124.520€,,3 hab.,80 m²
https://www.idealista.com/inmueble/106043258/,"
Piso en calle de Herrerías, Ciudad Vieja - Centro, a Coruña
",188.000€,,1 hab.,42 m²
https://www.idealista.com/inmueble/105861111/,"
Piso en calle Merced, 65, Los Castros - Castrillón, a Coruña
",195.000€,,3 hab.,94 m²
https://www.idealista.com/inmueble/105983898/,"
Piso en Emilio González López, 7, Riazor - Los Rosales, a Coruña
",289.000€,Garaje incluido,3 hab.,90 m²
https://www.idealista.com/inmueble/105813490/,"
Piso en Falperra, 48, Os Mallos, a Coruña
",264.000€,,2 hab.,75 m²
https://www.idealista.com/inmueble/104342678/,"
Piso en avenida Sardiñeira, 2, Os Mallos, a Coruña
",198.000€,,4 hab.,115 m²
https://www.idealista.com/inmueble/106242139/,"
Piso en Ciudad Vieja - Centro, a Coruña
",285.000€,,2 hab.,76 m²
https://www.idealista.com/inmueble/105770930/,"
Piso en Agra del Orzán - Ventorrillo, a Coruña
",120.000€,,1 hab.,55 m²
https://www.idealista.com/inmueble/105517461/,"
Piso en Monte Alto - Zalaeta - Atocha, a Coruña
",169.000€,,2 hab.,45 m²
https://www.idealista.com/inmueble/106181382/,"
Piso en avenida de Oza, 19, Cuatro Caminos - Plaza de la Cubela, a Coruña
",250.000€,,2 hab.,68 m²
https://www.idealista.com/inmueble/106124332/,"
Piso en Os Mallos, a Coruña
",146.000€,,3 hab.,81 m²
https://www.idealista.com/inmueble/103815587/,"
Piso en Sagrada Familia, a Coruña
",134.550€,,2 hab.,53 m²
https://www.idealista.com/inmueble/92924212/,"
Casa o chalet independiente en Ciudad Jardín, a Coruña
",1.500.000€,Garaje incluido,9 hab.,376 m²
https://www.idealista.com/inmueble/105922343/,"
Piso en Sagrada familia, 27, Sagrada Familia, a Coruña
",110.000€,,3 hab.,88 m²
https://www.idealista.com/inmueble/105669177/,"
Piso en calle José González Chas, 30, Cuatro Caminos - Plaza de la Cubela, a Coruña
",328.000€,Garaje incluido,3 hab.,124 m²
https://www.idealista.com/inmueble/98726184/,"
Chalet adosado en calle o Portalon, Elviña - a Zapateira, a Coruña
",52.000€,,3 hab.,98 m²
https://www.idealista.com/inmueble/32457264/,"
Casa o chalet independiente en Ciudad Jardín, a Coruña
",1.500.000€,Garaje incluido,7 hab.,360 m²
https://www.idealista.com/inmueble/106101493/,"
Piso en Ensanche, a Coruña
",475.000€,,4 hab.,101 m²
https://www.idealista.com/inmueble/105875530/,"
Piso en calle Sánchez Bregua, 4, Ensanche, a Coruña
",990.000€,,6 hab.,280 m²
https://www.idealista.com/inmueble/34703946/,"
Chalet en calle Castelo, Mesoiro, a Coruña
",165.000€,,4 hab.,194 m²
https://www.idealista.com/inmueble/91739344/,"
Chalet pareado en calle da Fraga, Elviña - a Zapateira, a Coruña
",85.000€,,3 hab.,180 m²
https://www.idealista.com/inmueble/105985015/,"
Piso en avenida Finisterre, 7 / 9, Juan Flórez-San Pablo, a Coruña
",875.000€,,6 hab.,360 m²
https://www.idealista.com/inmueble/105720897/,"
Piso en calle Juan Flórez, 42, Juan Flórez-San Pablo, a Coruña
",348.000€,,2 hab.,80 m²
https://www.idealista.com/inmueble/106091336/,"
Piso en calle Pelamios, 13, Monte Alto - Zalaeta - Atocha, a Coruña
",530.000€,Garaje incluido,3 hab.,120 m²
https://www.idealista.com/inmueble/105749765/,"
Estudio en calle Jerónimo Vázquez Franco, 4, Eirís, a Coruña
",99.000€,,42 m²,Bajo exterior con ascensor
https://www.idealista.com/inmueble/105738477/,"
Piso en calle Gil Vicente, 3, Agra del Orzán - Ventorrillo, a Coruña
",330.000€,Garaje incluido,4 hab.,180 m²
https://www.idealista.com/inmueble/106050503/,"
Dúplex en calle José María Hernansáez, 54, Los Castros - Castrillón, a Coruña
",350.000€,Garaje incluido,4 hab.,165 m²
https://www.idealista.com/inmueble/105732691/,"
Piso en Mesoiro, a Coruña
",95.000€,Garaje incluido,1 hab.,40 m²
https://www.idealista.com/inmueble/105899189/,"
Piso en ronda de Monte Alto, 111, Monte Alto - Zalaeta - Atocha, a Coruña
",265.000€,Garaje incluido,2 hab.,80 m²
https://www.idealista.com/inmueble/106266266/,"
Piso en calle San Jorge, 14, Monte Alto - Zalaeta - Atocha, a Coruña
",180.000€,,3 hab.,79 m²
https://www.idealista.com/inmueble/105893307/,"
Piso en calle Galo Salinas, 1, Agra del Orzán - Ventorrillo, a Coruña
",175.000€,Garaje incluido,2 hab.,58 m²
https://www.idealista.com/inmueble/105536738/,"
Piso en Os Mallos, a Coruña
",195.000€,,4 hab.,100 m²
https://www.idealista.com/inmueble/104698808/,"
Piso en Agra del Orzán - Ventorrillo, a Coruña
",140.000€,,2 hab.,90 m²
https://www.idealista.com/inmueble/105837948/,"
Piso en Agra del Orzán - Ventorrillo, a Coruña
",175.000€,,4 hab.,105 m²
https://www.idealista.com/inmueble/106285826/,"
Piso en calle Benito Blanco Rajoy, 40, Cuatro Caminos - Plaza de la Cubela, a Coruña
",95.000€,,1 hab.,37 m²
https://www.idealista.com/inmueble/105993143/,"
Piso en calle huerto, 7, Mesoiro, a Coruña
",163.000€,Garaje incluido,3 hab.,77 m²
https://www.idealista.com/inmueble/105892577/,"
Chalet adosado en calle Río Ulla, 9, Sagrada Familia, a Coruña
",220.000€,,3 hab.,73 m²
https://www.idealista.com/inmueble/106176592/,"
Piso en calle Páramo, 16, Agra del Orzán - Ventorrillo, a Coruña
",120.000€,,3 hab.,60 m²
https://www.idealista.com/inmueble/106072220/,"
Piso en calle Oza dos Ríos, 2, Los Castros - Castrillón, a Coruña
",295.000€,Garaje incluido,2 hab.,85 m²
https://www.idealista.com/inmueble/106113286/,"
Piso en calle Cordonería, 7, Ciudad Vieja - Centro, a Coruña
",170.000€,,1 hab.,50 m²
https://www.idealista.com/inmueble/105737971/,"
Estudio en calle Salgado Somoza, 5, Monte Alto - Zalaeta - Atocha, a Coruña
",148.000€,Garaje opc. 39.000 €,35 m²,Planta 4ª exterior con ascensor
https://www.idealista.com/inmueble/106166096/,"
Piso en Ensanche, a Coruña
",475.000€,,4 hab.,112 m²
https://www.idealista.com/inmueble/106183824/,"
Dúplex en Someso - Matogrande, a Coruña
",169.000€,Garaje opc. 12.000 €,4 hab.,106 m²
https://www.idealista.com/inmueble/101286308/,"
Piso en Rey Abdullah, Juan Flórez-San Pablo, a Coruña
",590.000€,Garaje incluido,5 hab.,197 m²
https://www.idealista.com/inmueble/106067846/,"
Piso en ronda 34-36 & C/ Julio Rodríguez Yordi, 16, Riazor - Los Rosales, a Coruña
",474.000€,Garaje incluido,3 hab.,128 m²
https://www.idealista.com/inmueble/106067837/,"
Piso en ronda 34-36 & C/ Julio Rodríguez Yordi, 16, Riazor - Los Rosales, a Coruña
",463.000€,Garaje incluido,3 hab.,123 m²
https://www.idealista.com/inmueble/106067815/,"
Ático en ronda 34-36 & C/ Julio Rodríguez Yordi, 16, Riazor - Los Rosales, a Coruña
",1.105.000€,Garaje incluido,4 hab.,164 m²
https://www.idealista.com/inmueble/96528657/,"
Piso en Riego Del Agua, 19, Ciudad Vieja - Centro, a Coruña
",602.060€,,2 hab.,100 m²
https://www.idealista.com/inmueble/101365221/,"
Piso en calle Manuel Murguía, Riazor - Los Rosales, a Coruña
",222.000€,,2 hab.,83 m²
https://www.idealista.com/inmueble/104012146/,"
Piso en calle Valencia, Monte Alto - Zalaeta - Atocha, a Coruña
",110.000€,,2 hab.,58 m²
https://www.idealista.com/inmueble/103444371/,"
Piso en ronda de Outeiro, 267, Agra del Orzán - Ventorrillo, a Coruña
",242.000€,,3 hab.,103 m²
https://www.idealista.com/inmueble/106404932/,"
Piso en calle José González Chas, 39, Cuatro Caminos - Plaza de la Cubela, a Coruña
",190.000€,,1 hab.,63 m²
https://www.idealista.com/inmueble/106404725/,"
Piso en calle José González Chas, 39, Cuatro Caminos - Plaza de la Cubela, a Coruña
",245.000€,,2 hab.,82 m²
https://www.idealista.com/inmueble/105560894/,"
Casa o chalet independiente en calle París, Elviña - a Zapateira, a Coruña
",850.000€,Garaje incluido,7 hab.,666 m²
https://www.idealista.com/inmueble/103705967/,"
Ático en avenida Linares Rivas, Ensanche, a Coruña
",1.500.000€,Garaje incluido,4 hab.,300 m²
https://www.idealista.com/inmueble/105833181/,"
Dúplex en avenida de Pedralonga, 57, Eirís, a Coruña
",210.000€,Garaje incluido,3 hab.,99 m²
https://www.idealista.com/inmueble/103011680/,"
Dúplex en plaza Ángel Ron Fraga, 6, Juan Flórez-San Pablo, a Coruña
",675.000€,Garaje incluido,4 hab.,158 m²
https://www.idealista.com/inmueble/106255937/,"
Dúplex en avenida Sardiñeira, Os Mallos, a Coruña
",239.000€,,3 hab.,131 m²
https://www.idealista.com/inmueble/106011355/,"
Piso en calle Costa da Unión, Juan Flórez-San Pablo, a Coruña
",245.000€,,4 hab.,132 m²
https://www.idealista.com/inmueble/104623168/,"
Piso en plaza de España, Monte Alto - Zalaeta - Atocha, a Coruña
",389.000€,,4 hab.,125 m²
https://www.idealista.com/inmueble/101356714/,"
Piso en avenida Fernández Latorre, Cuatro Caminos - Plaza de la Cubela, a Coruña
",540.000€,Garaje incluido,4 hab.,194 m²
https://www.idealista.com/inmueble/105550097/,"
Piso en calle Sinfónica de Galicia, Juan Flórez-San Pablo, a Coruña
",780.000€,Garaje incluido,5 hab.,280 m²
https://www.idealista.com/inmueble/106126455/,"
Piso en Riazor - Los Rosales, a Coruña
",269.000€,,3 hab.,88 m²
https://www.idealista.com/inmueble/105930878/,"
Piso en calle Benito Blanco Rajoy, 6, Cuatro Caminos - Plaza de la Cubela, a Coruña
",250.000€,,2 hab.,80 m²
https://www.idealista.com/inmueble/103848461/,"
Piso en plaza de Lugo, Ensanche, a Coruña
",850.000€,,4 hab.,282 m²
https://www.idealista.com/inmueble/104298998/,"
Piso en Cuatro Caminos - Plaza de la Cubela, a Coruña
",479.000€,Garaje incluido,4 hab.,168 m²
https://www.idealista.com/inmueble/102809076/,"
Piso en calle Capitán Troncoso, Ciudad Vieja - Centro, a Coruña
",410.000€,,3 hab.,96 m²
https://www.idealista.com/inmueble/96776300/,"
Casa o chalet independiente en Eirís, a Coruña
",269.000€,,6 hab.,307 m²
https://www.idealista.com/inmueble/106337446/,"
Piso en calle San Diego, Cuatro Caminos - Plaza de la Cubela, a Coruña
",360.000€,Garaje opc. 30.000 €,3 hab.,88 m²
https://www.idealista.com/inmueble/106148401/,"
Piso en calle Teixeira de Pascoaes, Agra del Orzán - Ventorrillo, a Coruña
",165.000€,,3 hab.,98 m²
https://www.idealista.com/inmueble/101232540/,"
Piso en Marcial Adalid, Ensanche, a Coruña
",620.000€,,3 hab.,178 m²
https://www.idealista.com/inmueble/106092852/,"
Piso en ronda de Outeiro, Agra del Orzán - Ventorrillo, a Coruña
",175.000€,,3 hab.,70 m²
https://www.idealista.com/inmueble/91576267/,"
Piso en Sinfónica de Galicia, Juan Flórez-San Pablo, a Coruña
",780.000€,Garaje incluido,6 hab.,290 m²
https://www.idealista.com/inmueble/101674845/,"
Chalet adosado en Urbanización Villalucas Las Jubias, Eirís, a Coruña
",620.000€,Garaje incluido,6 hab.,611 m²
https://www.idealista.com/inmueble/106081352/,"
Piso en avenida Linares Rivas, Ensanche, a Coruña
",750.000€,,5 hab.,165 m²
https://www.idealista.com/inmueble/102631359/,"
Piso en Riazor - Los Rosales, a Coruña
",1.095.000€,Garaje incluido,7 hab.,259 m²
https://www.idealista.com/inmueble/106394714/,"
Piso en calle Pondal, 10, Juan Flórez-San Pablo, a Coruña
",685.000€,Garaje incluido,2 hab.,113 m²
https://www.idealista.com/inmueble/106119029/,"
Piso en Ciudad Vieja - Centro, a Coruña
",430.000€,,4 hab.,116 m²
https://www.idealista.com/inmueble/103781836/,"
Piso en pozo Ranchos, 1, Falperra-Santa Lucía, a Coruña
",239.900€,,2 hab.,70 m²
https://www.idealista.com/inmueble/102891492/,"
Piso en San Andrés, Ciudad Vieja - Centro, a Coruña
",360.000€,,4 hab.,145 m²
https://www.idealista.com/inmueble/106389664/,"
Piso en calle Sagrada Familia, 17, Sagrada Familia, a Coruña
",155.000€,Garaje incluido,1 hab.,49 m²
https://www.idealista.com/inmueble/106389697/,"
Piso en calle Sagrada Familia, 17, Sagrada Familia, a Coruña
",182.000€,Garaje incluido,1 hab.,59 m²
https://www.idealista.com/inmueble/103709880/,"
Casa o chalet independiente en Someso - Matogrande, a Coruña
",295.000€,Garaje incluido,3 hab.,202 m²
https://www.idealista.com/inmueble/106389707/,"
Piso en calle Sagrada Familia, 17, Sagrada Familia, a Coruña
",291.000€,Garaje incluido,3 hab.,89 m²
https://www.idealista.com/inmueble/106389552/,"
Piso en calle Sagrada Familia, 17, Sagrada Familia, a Coruña
",208.000€,Garaje incluido,2 hab.,96 m²
https://www.idealista.com/inmueble/106389706/,"
Piso en calle Sagrada Familia, 17, Sagrada Familia, a Coruña
",290.000€,Garaje incluido,3 hab.,92 m²
https://www.idealista.com/inmueble/106389708/,"
Piso en calle Sagrada Familia, 17, Sagrada Familia, a Coruña
",295.000€,Garaje incluido,3 hab.,92 m²
https://www.idealista.com/inmueble/105627357/,"
Piso en calle Emilio González López, Riazor - Los Rosales, a Coruña
",234.000€,Garaje incluido,2 hab.,70 m²
https://www.idealista.com/inmueble/106389548/,"
Piso en calle Sagrada Familia, 17, Sagrada Familia, a Coruña
",223.000€,Garaje incluido,2 hab.,74 m²
https://www.idealista.com/inmueble/106389717/,"
Piso en calle Sagrada Familia, 17, Sagrada Familia, a Coruña
",296.000€,Garaje incluido,3 hab.,89 m²
https://www.idealista.com/inmueble/106389699/,"
Ático en calle Sagrada Familia, 17, Sagrada Familia, a Coruña
",318.000€,Garaje incluido,2 hab.,75 m²
https://www.idealista.com/inmueble/106389718/,"
Ático en calle Sagrada Familia, 17, Sagrada Familia, a Coruña
",318.000€,Garaje incluido,2 hab.,74 m²
https://www.idealista.com/inmueble/103082134/,"
Piso en ronda de Outeiro, 270, Agra del Orzán - Ventorrillo, a Coruña
",172.100€,Garaje opc. 27.500 €,1 hab.,75 m²
https://www.idealista.com/inmueble/105160242/,"
Piso en calle Pedro Galán Calvete, Monte Alto - Zalaeta - Atocha, a Coruña
",230.000€,,2 hab.,94 m²
https://www.idealista.com/inmueble/105823190/,"
Piso en Someso - Matogrande, a Coruña
",240.000€,Garaje incluido,2 hab.,66 m²
https://www.idealista.com/inmueble/102833731/,"
Piso en San Roque de Afuera, s/n, Riazor - Los Rosales, a Coruña
",628.000€,Garaje incluido,3 hab.,181 m²
https://www.idealista.com/inmueble/105534030/,"
Piso en Alcalde Pérez Arda, 16, Cuatro Caminos - Plaza de la Cubela, a Coruña
",457.500€,Garaje incluido,3 hab.,148 m²
https://www.idealista.com/inmueble/103907309/,"
Ático en Alcalde Pérez Arda, 16, Cuatro Caminos - Plaza de la Cubela, a Coruña
",994.000€,Garaje incluido,3 hab.,145 m²
https://www.idealista.com/inmueble/103907269/,"
Ático en Alcalde Pérez Arda, 16, Cuatro Caminos - Plaza de la Cubela, a Coruña
",508.500€,Garaje incluido,3 hab.,139 m²
https://www.idealista.com/inmueble/103907200/,"
Piso en Alcalde Pérez Arda, 16, Cuatro Caminos - Plaza de la Cubela, a Coruña
",459.500€,Garaje incluido,3 hab.,147 m²
https://www.idealista.com/inmueble/104726984/,"
Piso en San Roque de Afuera, s/n, Riazor - Los Rosales, a Coruña
",677.000€,Garaje incluido,4 hab.,165 m²
https://www.idealista.com/inmueble/103907338/,"
Piso en Alcalde Pérez Arda, 16, Cuatro Caminos - Plaza de la Cubela, a Coruña
",470.000€,Garaje incluido,3 hab.,147 m²
https://www.idealista.com/inmueble/102833787/,"
Dúplex en San Roque de Afuera, s/n, Riazor - Los Rosales, a Coruña
",704.000€,Garaje incluido,4 hab.,211 m²
https://www.idealista.com/inmueble/106027185/,"
Piso en San Roque de Afuera, s/n, Riazor - Los Rosales, a Coruña
",563.000€,Garaje incluido,3 hab.,142 m²
https://www.idealista.com/inmueble/103907264/,"
Ático en Alcalde Pérez Arda, 16, Cuatro Caminos - Plaza de la Cubela, a Coruña
",807.500€,Garaje incluido,3 hab.,136 m²
https://www.idealista.com/inmueble/106400727/,"
Piso en avenida Primo de Rivera, Cuatro Caminos - Plaza de la Cubela, a Coruña
",320.000€,,2 hab.,99 m²
https://www.idealista.com/inmueble/105885951/,"
Chalet pareado en calle Otero Pedraio, Elviña - a Zapateira, a Coruña
",680.000€,Garaje incluido,5 hab.,290 m²
https://www.idealista.com/inmueble/105388112/,"
Piso en Eirís, a Coruña
",240.000€,,4 hab.,110 m²
https://www.idealista.com/inmueble/103907331/,"
Piso en Alcalde Pérez Arda, 16, Cuatro Caminos - Plaza de la Cubela, a Coruña
",462.500€,Garaje incluido,3 hab.,147 m²
https://www.idealista.com/inmueble/103946792/,"
Piso en calle Nuestra Señora de la Luz, Sagrada Familia, a Coruña
",135.000€,,2 hab.,53 m²
https://www.idealista.com/inmueble/106289868/,"
Piso en calle Aurelio Aguirre Galarraga, s/n, Someso - Matogrande, a Coruña
",299.000€,,3 hab.,128 m²
https://www.idealista.com/inmueble/105521141/,"
Piso en calle Antonio Viñes, Os Mallos, a Coruña
",205.000€,,3 hab.,99 m²
https://www.idealista.com/inmueble/103096853/,"
Piso en Lugar Someso, Someso - Matogrande, a Coruña
",121.900€,,3 hab.,106 m²
https://www.idealista.com/inmueble/106289843/,"
Piso en calle Aurelio Aguirre Galarraga, s/n, Someso - Matogrande, a Coruña
",290.000€,,3 hab.,127 m²
https://www.idealista.com/inmueble/102771383/,"
Piso en plaza Manuel Guitian, Someso - Matogrande, a Coruña
",180.000€,Garaje incluido,4 hab.,150 m²
https://www.idealista.com/inmueble/106393469/,"
Piso en calle Juan Flórez, Ensanche, a Coruña
",535.000€,,4 hab.,190 m²
